editor_name_BWS,query_article_BWS,article_id_BWS,TOP-K_BWS,Score_BWS,editor_name_BM25,query_article_BM25,article_id_BM25,TOP-K_BM25,Score_BM25
kropshofer,FALTER_20220323_F988D25D43,FALTER_20220216_154FB2A50F,11,-0.375,kropshofer,FALTER_20220323_F988D25D43,FALTER_20220302_672863FB5A,11,29.969299
kropshofer,FALTER_20220323_F988D25D43,FALTER_20220309_42A389810E,12,-0.375,kropshofer,FALTER_20220323_F988D25D43,FALTER_20220309_E0E0B5AA9A,12,29.693001
kropshofer,FALTER_20220323_F988D25D43,FALTER_20220330_A446D3E324,13,-0.5,kropshofer,FALTER_20220323_F988D25D43,FALTER_20220323_B272A60E63,13,29.3878
kropshofer,FALTER_20220323_F988D25D43,FALTER_20220727_ABE58D8343,14,-0.625,kropshofer,FALTER_20220323_F988D25D43,FALTER_20220727_ABE58D8343,14,29.222401
kropshofer,FALTER_20220323_F988D25D43,FALTER_20220928_B1D3800E23,15,-0.875,kropshofer,FALTER_20220323_F988D25D43,FALTER_20220928_B1D3800E23,15,29.1175
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220330_4AAEF01B93,1,0.75,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220330_D289B7FC25,1,186.246902
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220525_52B6E1A964,2,0.75,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220330_70589463B4,2,174.894897
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220330_70589463B4,3,0.625,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220330_FCEDC85760,3,150.5327
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220309_E0E0B5AA9A,4,0.5,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220330_4AAEF01B93,4,99.698799
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220330_D289B7FC25,5,0.375,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220316_D60200B0E2,5,39.102901
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220316_D60200B0E2,6,0.25,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220525_52B6E1A964,6,39.027199
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220330_FCEDC85760,7,0.25,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220309_E0E0B5AA9A,7,33.0807
kropshofer,FALTER_20220330_FA4879964C,FALTER_20221005_CAE3B6980C,8,0.0,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220323_9D2681AD74,8,28.9116
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220302_19351A344E,9,-0.125,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220216_154FB2A50F,9,28.795799
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220216_154FB2A50F,10,-0.375,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220803_F2C9E4BA31,10,28.252199
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220518_B804602C3C,11,-0.375,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220302_19351A344E,11,27.9167
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220216_0CFAC71764,12,-0.5,kropshofer,FALTER_20220330_FA4879964C,FALTER_20221005_CAE3B6980C,12,27.823099
kropshofer,FALTER_20220330_FA4879964C,FALTER_20221109_F45292DD67,13,-0.5,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220518_B804602C3C,13,27.775299
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220803_F2C9E4BA31,14,-0.625,kropshofer,FALTER_20220330_FA4879964C,FALTER_20220216_0CFAC71764,14,27.4753
kropshofer,FALTER_20220330_FA4879964C,FALTER_20220323_9D2681AD74,15,-1.0,kropshofer,FALTER_20220330_FA4879964C,FALTER_20221109_F45292DD67,15,27.401199
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220413_40F8789AE5,1,1.0,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220413_40F8789AE5,1,40.781101
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220817_512C1255EC,2,0.75,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220209_A2A33B7FC0,2,40.713402
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220831_FF44114BB6,3,0.75,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220817_512C1255EC,3,36.054401
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220907_E1CBB33DF0,4,0.625,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220302_E77A8F4F19,4,34.8918
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220209_A2A33B7FC0,5,0.375,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220406_7C4E975FD1,5,33.251099
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220309_E0E0B5AA9A,6,0.125,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220907_E1CBB33DF0,6,32.9347
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220316_E42C899665,7,0.0,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220713_587ED9A096,7,32.338402
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220713_587ED9A096,8,0.0,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20211222_E7A625F5A8,8,32.3311
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220406_7C4E975FD1,9,0.0,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220309_E0E0B5AA9A,9,31.452801
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220302_E77A8F4F19,10,0.0,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20211222_40076C3AB9,10,31.271299
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220223_CDDF5A96F6,11,-0.5,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220223_CDDF5A96F6,11,31.136101
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20211222_BA9781D05E,12,-0.625,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220831_FF44114BB6,12,30.323799
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220907_EAC44E3722,13,-0.75,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20211222_BA9781D05E,13,30.206301
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20211222_E7A625F5A8,14,-0.75,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220316_E42C899665,14,30.144501
kropshofer,FALTER_20220406_0303B99ECF,FALTER_20211222_40076C3AB9,15,-1.0,kropshofer,FALTER_20220406_0303B99ECF,FALTER_20220907_EAC44E3722,15,29.883801
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220601_76EEAF9C3A,1,0.875,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220209_A2A33B7FC0,1,35.598099
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220209_A2A33B7FC0,2,0.875,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220713_932271D866,2,35.139801
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220420_E2855BC9AE,3,0.5,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220406_7C4E975FD1,3,35.077599
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220126_5FA47BB63A,4,0.5,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20221123_3DCE24364C,4,34.2155
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220427_B1DE446313,5,0.375,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220126_5FA47BB63A,5,33.485802
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220713_932271D866,6,0.25,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220622_3C4302B106,6,33.1446
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220406_7C4E975FD1,7,0.0,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20221130_3A3FC3C318,7,30.3582
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20221130_3A3FC3C318,8,0.0,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220601_76EEAF9C3A,8,29.156401
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220928_2319A44747,9,-0.125,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20221019_C7B0CE1462,9,28.7358
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20221207_71DD597266,10,-0.125,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220518_B804602C3C,10,28.1539
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20221123_3DCE24364C,11,-0.25,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220928_2319A44747,11,27.9004
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20221019_C7B0CE1462,12,-0.625,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20221207_71DD597266,12,27.7327
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220622_3C4302B106,13,-0.625,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220427_B1DE446313,13,27.6483
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220413_EDC7023A23,14,-0.75,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220420_E2855BC9AE,14,27.587299
kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220518_B804602C3C,15,-0.875,kropshofer,FALTER_20220413_40F8789AE5,FALTER_20220413_EDC7023A23,15,27.5149
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220601_40BFC237A6,1,0.75,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220601_7BC3AE4477,1,62.146801
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20221130_040A811F32,2,0.625,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220713_932271D866,2,61.642101
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220713_932271D866,3,0.625,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220126_5FA47BB63A,3,58.0588
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20221123_3DCE24364C,4,0.375,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220810_D7C27825B5,4,57.201698
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220126_5FA47BB63A,5,0.375,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220406_7C4E975FD1,5,53.811798
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220601_7BC3AE4477,6,0.125,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220629_37B532B565,6,52.290001
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220406_7C4E975FD1,7,0.125,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220518_B804602C3C,7,51.0742
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220629_37B532B565,8,0.125,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220629_B126BBF5D7,8,50.783401
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220629_B126BBF5D7,9,-0.125,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20221123_3DCE24364C,9,49.238602
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220615_FAF392ED7C,10,-0.125,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20211222_40076C3AB9,10,49.171398
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220302_19351A344E,11,-0.25,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220921_9BA7D24C9B,11,48.030201
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220921_9BA7D24C9B,12,-0.5,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220601_40BFC237A6,12,47.709801
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220518_B804602C3C,13,-0.5,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20221130_040A811F32,13,47.625702
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220810_D7C27825B5,14,-0.75,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220615_FAF392ED7C,14,47.620602
kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20211222_40076C3AB9,15,-0.875,kropshofer,FALTER_20220420_E2855BC9AE,FALTER_20220302_19351A344E,15,47.401299
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220824_695FABC825,1,1.0,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220216_068423526C,1,45.763699
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20221102_29D4E84CA8,2,0.75,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220727_8D8EBD0DAD,2,34.761299
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220216_068423526C,3,0.625,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220126_7B2AC42DD5,3,34.508202
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220511_749613F802,4,0.5,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220824_695FABC825,4,32.636902
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220727_8D8EBD0DAD,5,0.125,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220928_2319A44747,5,28.9074
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220831_FF44114BB6,6,0.125,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20221102_29D4E84CA8,6,28.376801
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20221109_F42B34F457,7,0.125,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20221019_3767944806,7,27.3312
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220209_A2A33B7FC0,8,0.0,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220511_749613F802,8,27.1395
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220126_7B2AC42DD5,9,-0.125,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20221116_BE96E2B85C,9,26.935699
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20221019_3767944806,10,-0.125,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220831_FF44114BB6,10,25.978701
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20221123_E37E30AD68,11,-0.375,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20221123_E37E30AD68,11,25.0923
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20221116_BE96E2B85C,12,-0.5,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20221109_F42B34F457,12,24.572201
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220914_5D43F08AA5,13,-0.625,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220406_B70E178D0A,13,24.0826
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220406_B70E178D0A,14,-0.75,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220914_5D43F08AA5,14,23.931801
kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220928_2319A44747,15,-0.75,kropshofer,FALTER_20220427_CA62E6780F,FALTER_20220209_A2A33B7FC0,15,23.6439
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220727_8D8EBD0DAD,1,1.0,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220608_EB939901FB,1,56.746201
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220309_C722FFEC5C,2,0.875,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221019_2725EE6381,2,54.435299
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221123_7534B3DEA3,3,0.375,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20211222_2B06E12923,3,53.680599
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20211222_2B06E12923,4,0.25,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220713_211D121941,4,52.1455
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220302_255A327650,5,0.25,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221026_23CFE85FCE,5,50.994701
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220119_3950CABE72,6,0.125,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220302_255A327650,6,50.655399
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220713_211D121941,7,0.125,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221102_D4FD5EB4A6,7,48.4506
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220608_EB939901FB,8,0.0,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221123_7534B3DEA3,8,48.0536
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220323_C821350438,9,-0.125,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221005_058AB4AA16,9,46.1469
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221102_D4FD5EB4A6,10,-0.125,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221123_FB5278B53E,10,45.681099
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221123_FB5278B53E,11,-0.25,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220309_C722FFEC5C,11,44.527699
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221026_23CFE85FCE,12,-0.375,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221102_B27B31B320,12,43.733898
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221019_2725EE6381,13,-0.375,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220727_8D8EBD0DAD,13,43.1744
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221005_058AB4AA16,14,-0.875,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220119_3950CABE72,14,41.978401
kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20221102_B27B31B320,15,-0.875,kropshofer,FALTER_20220504_CC6ADBBF0D,FALTER_20220323_C821350438,15,41.713402
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220525_ADB5F6032E,1,1.0,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220817_2021D97F23,1,46.4557
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220126_7B2AC42DD5,2,0.75,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220706_8CD3003E2A,2,25.317301
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220817_2021D97F23,3,0.625,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220727_8D8EBD0DAD,3,25.244499
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220629_2EBEF4C6E2,4,0.625,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20221012_3843457417,4,24.8901
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220727_8D8EBD0DAD,5,0.25,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220824_695FABC825,5,24.657801
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20221012_3843457417,6,0.25,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220525_ADB5F6032E,6,24.3181
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220706_8CD3003E2A,7,0.0,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220126_7B2AC42DD5,7,23.2306
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220824_695FABC825,8,-0.125,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220629_2EBEF4C6E2,8,22.674
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20221109_F42B34F457,9,-0.125,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20221026_01ACB03567,9,22.214701
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220817_845203A9A2,10,-0.25,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220601_DE1BD7F95E,10,22.1035
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220518_223BBE077A,11,-0.25,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20221109_F42B34F457,11,22.055799
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220601_DE1BD7F95E,12,-0.5,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220518_B804602C3C,12,21.955601
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220928_2319A44747,13,-0.5,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220518_223BBE077A,13,21.3451
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20221026_01ACB03567,14,-0.75,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220817_845203A9A2,14,21.0047
kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220518_B804602C3C,15,-1.0,kropshofer,FALTER_20220511_EA5D2766E3,FALTER_20220928_2319A44747,15,20.826599
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220504_1D4E1E874B,1,1.0,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220727_8D8EBD0DAD,1,50.250401
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220309_E639164461,2,0.75,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220309_E639164461,2,45.536201
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220302_255A327650,3,0.625,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220413_40F8789AE5,3,43.960999
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220727_8D8EBD0DAD,4,0.5,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220209_A2A33B7FC0,4,42.670898
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20221019_C7B0CE1462,5,0.25,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220302_255A327650,5,40.920898
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220622_3C4302B106,6,0.125,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220504_1D4E1E874B,6,39.869598
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220817_512C1255EC,7,0.125,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220817_512C1255EC,7,37.793701
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220413_40F8789AE5,8,0.0,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220622_3C4302B106,8,36.0611
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220907_E1CBB33DF0,9,-0.125,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20221102_D4FD5EB4A6,9,35.741402
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20221005_2EBB429619,10,-0.25,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220907_E1CBB33DF0,10,35.304199
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220209_A2A33B7FC0,11,-0.25,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20221005_2EBB429619,11,34.107899
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220518_0208107410,12,-0.5,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220518_0208107410,12,33.977501
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20221102_D4FD5EB4A6,13,-0.625,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220518_B804602C3C,13,33.231998
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20221019_2725EE6381,14,-0.625,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20221019_C7B0CE1462,14,32.9002
kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20220518_B804602C3C,15,-1.0,kropshofer,FALTER_20220518_4F8E6FBEC6,FALTER_20221019_2725EE6381,15,32.097401
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220518_D9551C3082,1,1.0,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220803_F2C9E4BA31,1,52.963799
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220323_A229E0EDC3,2,1.0,kropshofer,FALTER_20220518_B804602C3C,FALTER_20221109_F45292DD67,2,47.3834
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220406_C308FD970B,3,0.75,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220302_19351A344E,3,47.051201
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220921_22135BD9FB,4,0.375,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220323_A229E0EDC3,4,46.310501
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220216_0CFAC71764,5,0.25,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220518_D9551C3082,5,45.426102
kropshofer,FALTER_20220518_B804602C3C,FALTER_20221109_F45292DD67,6,0.125,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220309_54EDF6DE99,6,45.327499
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220803_F2C9E4BA31,7,0.0,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220406_C308FD970B,7,45.068199
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220309_C7D1CAC2CC,8,-0.125,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220420_C63F753BEC,8,45.064098
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220316_F51D71B7D9,9,-0.25,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220316_F51D71B7D9,9,44.4879
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220928_E5DF2B1850,10,-0.25,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220928_E5DF2B1850,10,44.4109
kropshofer,FALTER_20220518_B804602C3C,FALTER_20221102_92EEC85C8A,11,-0.375,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220216_0CFAC71764,11,44.172501
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220302_19351A344E,12,-0.5,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220921_22135BD9FB,12,43.161598
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220420_C63F753BEC,13,-0.625,kropshofer,FALTER_20220518_B804602C3C,FALTER_20221102_92EEC85C8A,13,42.967098
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220309_54EDF6DE99,14,-0.625,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220928_C7F1FD40C8,14,42.9436
kropshofer,FALTER_20220518_B804602C3C,FALTER_20220928_C7F1FD40C8,15,-0.75,kropshofer,FALTER_20220518_B804602C3C,FALTER_20220309_C7D1CAC2CC,15,42.289501
kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220427_F66EC58DD7,1,1.0,kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220427_F66EC58DD7,1,86.291397
kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20211222_2B06E12923,2,0.75,kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220202_16699E02E8,2,80.395103
kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220928_B1D3800E23,3,0.5,kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220601_3B54093F76,3,43.619301
kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220608_EB939901FB,4,0.5,kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220406_0B77A65566,4,40.043201
kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220126_7B2AC42DD5,5,0.375,kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220525_8A632690C8,5,37.5154
kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220216_068423526C,6,0.25,kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220126_7B2AC42DD5,6,35.302502
kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20220406_0B77A65566,7,0.125,kropshofer,FALTER_20220525_ADB5F6032E,FALTER_20211222_2B06E12923,7,32.996399
